,Report Date Year,LGD_State_Code,LGD_Dist_Code,crop_code,crop,Modal Prices,Minimum Prices,Maximum Prices
15214,2015,24,445.0,1009,Soyabean,3468.7437722419927,3441.711743772242,3494.9217081850534
15215,2015,24,446.0,101,Paddy,1315.9800995024875,1229.273631840796,1415.431592039801
15216,2015,24,446.0,102,Jowar,2483.422492401216,2175.197568389058,3146.343465045593
15217,2015,24,446.0,103,Bajra,1215.9314641744547,1161.0820353063343,1288.7860851505711
15218,2015,24,446.0,104,Maize,1245.3061224489795,1160.2947845804988,1330.8095238095239
15219,2015,24,446.0,106,Wheat,1560.805133079848,1455.5038022813687,1732.666349809886
15220,2015,24,446.0,107,Barley,1245.597014925373,1219.3283582089553,1291.5671641791046
15221,2015,24,446.0,202,"Arhar,Redgram",3965.0,3885.0,4030.0
15222,2015,24,446.0,204,"Moong,Greengram",6439.821428571428,6255.178571428572,6574.814814814815
15223,2015,24,446.0,701,Potato,861.9047619047619,852.3809523809524,866.6666666666666
15224,2015,24,446.0,1003,Sesamum,6596.111111111111,6000.740740740741,6928.518518518518
15225,2015,24,446.0,1004,Rapeseed & Mustard,3514.828025477707,3381.9426751592355,3644.1019108280257
15226,2015,24,446.0,1101,Cotton,4333.848684210527,3835.0986842105262,4394.243421052632
15227,2015,24,447.0,102,Jowar,2295.7081081081083,1978.5135135135135,2606.0810810810813
15228,2015,24,447.0,103,Bajra,1176.607438016529,1032.5413223140497,1298.3264462809918
15229,2015,24,447.0,104,Maize,1340.0,1250.0,1430.0
15230,2015,24,447.0,106,Wheat,1606.0936037441497,1379.609984399376,1823.377535101404
15231,2015,24,447.0,202,"Arhar,Redgram",5860.471153846154,5333.725961538462,6401.298076923077
15232,2015,24,447.0,203,"Urad,Blackgram",8010.755395683454,7197.679856115108,8828.075539568345
15233,2015,24,447.0,204,"Moong,Greengram",6620.648648648648,5858.527027027027,7383.962162162162
15234,2015,24,447.0,708,Onion,1451.2850241545893,698.4299516908212,2203.743961352657
15235,2015,24,447.0,1001,Groundnut,4029.3995433789955,3604.39497716895,4434.840182648401
15236,2015,24,447.0,1003,Sesamum,7588.06230529595,6935.358255451713,8234.719626168224
15237,2015,24,447.0,1004,Rapeseed & Mustard,3252.4074074074074,3061.08024691358,3426.5123456790125
15238,2015,24,447.0,1009,Soyabean,3179.6428571428573,3001.4285714285716,3421.785714285714
15239,2015,24,447.0,1101,Cotton,4222.4272890484735,3980.7271095152605,4463.26750448833
15240,2015,24,448.0,102,Jowar,1986.7113821138212,1772.9268292682927,2224.6544715447153
15241,2015,24,448.0,103,Bajra,1158.8474576271187,1023.0508474576271,1291.3559322033898
15242,2015,24,448.0,104,Maize,1339.981981981982,1165.8333333333333,1513.1801801801803
15243,2015,24,448.0,106,Wheat,1628.3459869848157,1391.6540130151843,1895.9110629067245
15244,2015,24,448.0,202,"Arhar,Redgram",6762.851323828921,5680.71283095723,7484.032586558044
15245,2015,24,448.0,203,"Urad,Blackgram",7324.382739212007,6101.491557223265,8207.176360225141
15246,2015,24,448.0,204,"Moong,Greengram",6513.316865417377,5609.420783645656,7265.102214650767
15247,2015,24,448.0,708,Onion,1018.2478632478633,664.4871794871794,1373.931623931624
15248,2015,24,448.0,1001,Groundnut,3923.6497461928934,3428.4263959390864,4379.715736040609
15249,2015,24,448.0,1003,Sesamum,9557.790249433107,7953.367346938776,10821.156462585033
15250,2015,24,448.0,1004,Rapeseed & Mustard,3354.217741935484,3146.6532258064517,3551.532258064516
15251,2015,24,448.0,1009,Soyabean,3117.9449152542375,2856.080508474576,3266.737288135593
15252,2015,24,448.0,1101,Cotton,4126.842857142857,3747.148979591837,4420.382653061224
15253,2015,24,449.0,102,Jowar,2682.8310810810813,2504.9932432432433,2781.2094594594596
15254,2015,24,449.0,103,Bajra,2303.777777777778,2280.1111111111113,2325.5
15255,2015,24,449.0,106,Wheat,1664.1379310344828,1638.0,1685.9310344827586
15256,2015,24,449.0,204,"Moong,Greengram",6854.239436619719,6574.822535211268,7095.135211267606
15257,2015,24,449.0,1001,Groundnut,4626.542857142857,4562.714285714285,4674.628571428571
15258,2015,24,449.0,1003,Sesamum,7532.513684210527,7148.338947368421,7825.166315789474
15259,2015,24,449.0,1004,Rapeseed & Mustard,3665.0337078651687,3567.191011235955,3748.078651685393
15260,2015,24,449.0,1101,Cotton,4216.943820224719,4106.039325842697,4276.814606741573
15261,2015,24,450.0,101,Paddy,1357.0815165876777,1234.3838862559242,1404.4976303317535
15262,2015,24,450.0,103,Bajra,1215.1083916083917,1128.3173076923076,1263.493881118881
15263,2015,24,450.0,106,Wheat,1442.408610885459,1345.0365556458164,1488.4443541835906
15264,2015,24,450.0,701,Potato,600.696335078534,504.84293193717275,696.4267015706806
15265,2015,24,450.0,708,Onion,1766.0502958579882,1468.491124260355,2061.46449704142
15266,2015,24,450.0,1001,Groundnut,4275.0,4000.0,4550.0
15267,2015,24,450.0,1101,Cotton,4025.552795031056,3866.1490683229813,4185.155279503106
15268,2015,24,451.0,101,Paddy,1475.1724137931035,1312.1182266009853,1684.9507389162561
15269,2015,24,451.0,102,Jowar,3418.096446700508,2220.279187817259,3859.6192893401017
15270,2015,24,451.0,103,Bajra,1325.9654017857142,1215.6354515050168,1415.9029017857142
15271,2015,24,451.0,104,Maize,1460.0,1460.0,1460.0
15272,2015,24,451.0,106,Wheat,1652.5241492864984,1443.9335894621295,1878.6783754116357
15273,2015,24,451.0,107,Barley,1346.4596273291925,1329.9378881987577,1359.6273291925465
15274,2015,24,451.0,202,"Arhar,Redgram",6696.477272727273,6467.613636363636,6866.363636363636
15275,2015,24,451.0,203,"Urad,Blackgram",8925.822857142857,7917.428571428572,9545.914285714285
15276,2015,24,451.0,204,"Moong,Greengram",7077.013333333333,6487.822222222222,7419.888888888889
15277,2015,24,451.0,701,Potato,549.9080882352941,334.08088235294116,698.1066176470588
15278,2015,24,451.0,708,Onion,1604.8076923076924,933.2692307692307,2073.6298076923076
15279,2015,24,451.0,1001,Groundnut,3730.0,3616.5789473684213,3837.1052631578946
15280,2015,24,451.0,1003,Sesamum,7741.765327695561,6789.725158562368,8591.236786469344
15281,2015,24,451.0,1004,Rapeseed & Mustard,3823.1287313432836,3659.9907918968693,3929.472947761194
15282,2015,24,451.0,1101,Cotton,4241.760471204188,3896.315445026178,4363.089005235602
15283,2015,24,452.0,101,Paddy,1066.595744680851,1047.0212765957447,1087.2340425531916
15284,2015,24,452.0,104,Maize,1325.7018633540372,1303.6024844720496,1347.329192546584
15285,2015,24,452.0,106,Wheat,1258.2142857142858,1237.3214285714287,1278.5714285714287
15286,2015,24,452.0,202,"Arhar,Redgram",6567.0245398773,6465.398773006135,6662.576687116564
15287,2015,24,452.0,203,"Urad,Blackgram",8700.0,8484.0,8885.0
15288,2015,24,452.0,1001,Groundnut,4713.636363636364,4636.363636363636,4790.909090909091
15289,2015,24,452.0,1101,Cotton,3997.759541984733,3863.530534351145,4104.103053435115
15290,2015,24,453.0,701,Potato,1093.5064935064936,905.8441558441558,1215.5844155844156
15291,2015,24,453.0,708,Onion,1859.4594594594594,1308.7837837837837,2243.9189189189187
15292,2015,24,454.0,101,Paddy,1272.7116564417179,1158.6503067484662,1335.79754601227
15293,2015,24,454.0,103,Bajra,1258.9285714285713,1136.0714285714287,1300.357142857143
15294,2015,24,454.0,104,Maize,1322.453488372093,1267.8779069767443,1377.5290697674418
15295,2015,24,454.0,106,Wheat,1426.8369565217392,1371.9565217391305,1472.1195652173913
15296,2015,24,454.0,202,"Arhar,Redgram",6692.532467532467,6484.74025974026,6826.623376623376
15297,2015,24,454.0,203,"Urad,Blackgram",8933.333333333334,8500.0,9266.666666666666
15298,2015,24,454.0,204,"Moong,Greengram",5575.0,5516.666666666667,5800.0
15299,2015,24,454.0,701,Potato,600.0,485.7142857142857,714.2857142857143
15300,2015,24,454.0,708,Onion,1075.0,1000.0,1150.0
15301,2015,24,454.0,1101,Cotton,2217.5,2175.0,2260.0
15302,2015,24,455.0,102,Jowar,3500.56775862069,3041.335344827586,3910.689655172414
15303,2015,24,455.0,103,Bajra,1231.4627032520325,1133.621951219512,1435.1854674796748
15304,2015,24,455.0,106,Wheat,1709.154600811908,1422.5115020297699,1987.203653585927
15305,2015,24,455.0,107,Barley,1584.2758620689656,1535.5172413793102,1633.2931034482758
15306,2015,24,455.0,202,"Arhar,Redgram",1610.0,1490.0,1900.0
15307,2015,24,455.0,203,"Urad,Blackgram",8838.141630901287,7611.094420600858,9870.321888412018
15308,2015,24,455.0,204,"Moong,Greengram",6904.5668449197865,6003.449197860962,7557.715053763441
15309,2015,24,455.0,701,Potato,731.4090909090909,616.7272727272727,846.6818181818181
15310,2015,24,455.0,708,Onion,1223.8095238095239,1047.6190476190477,1395.2380952380952
15311,2015,24,455.0,1003,Sesamum,6844.235294117647,6353.705882352941,7304.0
15312,2015,24,455.0,1004,Rapeseed & Mustard,3769.1213643178407,3608.6026986506745,3909.696776611694
15313,2015,24,455.0,1101,Cotton,4219.7766587677725,4014.345971563981,4391.408767772512
15314,2015,24,456.0,102,Jowar,2481.131221719457,2077.980769230769,2797.9864253393666
15315,2015,24,456.0,103,Bajra,1042.0666666666666,885.2380952380952,1072.9333333333334
15316,2015,24,456.0,104,Maize,1217.5,1237.5,1224.4444444444443
15317,2015,24,456.0,106,Wheat,1418.206106870229,1344.2439024390244,1473.1297709923665
15318,2015,24,456.0,202,"Arhar,Redgram",5074.166666666667,3700.0,5137.5
15319,2015,24,456.0,203,"Urad,Blackgram",7835.05376344086,8042.424242424242,8035.537634408603
15320,2015,24,456.0,204,"Moong,Greengram",6820.263157894737,6500.144385026738,7133.793859649123
15321,2015,24,456.0,1001,Groundnut,3819.044943820225,3347.2709923664124,4283.576779026217
15322,2015,24,456.0,1003,Sesamum,7679.806034482759,6871.556886227545,8023.5344827586205
15323,2015,24,456.0,1009,Soyabean,4136.666666666667,2500.0,4233.333333333333
15324,2015,24,457.0,102,Jowar,2447.553680981595,1985.2679938744257,2761.1503067484664
15325,2015,24,457.0,103,Bajra,1249.1887125220458,1077.1957671957673,1352.5396825396826
15326,2015,24,457.0,104,Maize,1429.8026565464895,1292.4573055028463,1553.1024667931688
15327,2015,24,457.0,106,Wheat,1609.5134357005759,1394.971209213052,1817.9174664107486
15328,2015,24,457.0,202,"Arhar,Redgram",6892.6350974930365,6021.956824512535,7384.289693593315
15329,2015,24,457.0,203,"Urad,Blackgram",7871.186582809224,6286.404612159329,8496.132075471698
15330,2015,24,457.0,204,"Moong,Greengram",6812.359493670886,5473.6860759493675,7363.101265822785
15331,2015,24,457.0,701,Potato,677.5384615384615,553.3076923076923,781.4615384615385
15332,2015,24,457.0,708,Onion,1415.5187319884726,647.8314121037464,1801.8731988472623
15333,2015,24,457.0,1001,Groundnut,3953.247330960854,3345.643238434164,4270.396797153025
15334,2015,24,457.0,1003,Sesamum,10478.567937438906,8275.690127077223,11474.948191593352
15335,2015,24,457.0,1004,Rapeseed & Mustard,3567.4561403508774,3368.9802631578946,3700.0877192982457
15336,2015,24,457.0,1009,Soyabean,3073.502155172414,2855.9010752688173,3151.2974137931033
15337,2015,24,457.0,1101,Cotton,4271.357266435986,3797.517301038062,4462.179065743944
15338,2015,24,458.0,101,Paddy,1273.0050761421319,1170.8883248730965,1369.5685279187817
15339,2015,24,458.0,102,Jowar,2299.9655172413795,2139.655172413793,2456.551724137931
15340,2015,24,458.0,103,Bajra,1235.3215339233038,1179.6637168141592,1283.3284023668639
15341,2015,24,458.0,104,Maize,1351.3228803716609,1291.3061699650757,1404.7097902097903
15342,2015,24,458.0,106,Wheat,1655.5841054882394,1482.6232193732194,1820.328581610834
15343,2015,24,458.0,202,"Arhar,Redgram",6444.6625,6176.7875,6729.71875
15344,2015,24,458.0,203,"Urad,Blackgram",8920.245454545455,8222.103658536585,9522.439024390244
15345,2015,24,458.0,204,"Moong,Greengram",6791.611111111111,6396.363636363636,7093.451388888889
15346,2015,24,458.0,1001,Groundnut,4483.548245614035,3945.0438596491226,4946.201754385965
15347,2015,24,458.0,1003,Sesamum,6254.724137931034,5890.862068965517,6617.413793103448
15348,2015,24,458.0,1004,Rapeseed & Mustard,3027.15873015873,2920.3968253968255,3126.0476190476193
15349,2015,24,458.0,1009,Soyabean,3345.8809523809523,3296.0714285714284,3431.6071428571427
15350,2015,24,458.0,1101,Cotton,4103.757238307349,3999.443207126949,4198.71714922049
15351,2015,24,459.0,101,Paddy,1228.5761904761905,1202.0682539682539,1254.7356687898089
15352,2015,24,459.0,102,Jowar,2311.8418079096045,2106.7053824362606,2464.313559322034
15353,2015,24,459.0,103,Bajra,1431.8104838709678,1384.7620967741937,1467.467741935484
15354,2015,24,459.0,106,Wheat,1335.450063211125,1326.142857142857,1342.1845764854615
15355,2015,24,459.0,202,"Arhar,Redgram",6321.2531645569625,6319.113924050633,6323.4177215189875
15356,2015,24,459.0,203,"Urad,Blackgram",7979.487603305785,7962.123966942148,7996.842975206611
15357,2015,24,459.0,204,"Moong,Greengram",7130.416083916084,7033.4125874125875,7192.874125874126
15358,2015,24,459.0,701,Potato,742.9027777777778,545.8333333333334,939.9305555555555
15359,2015,24,459.0,708,Onion,2153.6384976525824,1732.1596244131456,2575.1173708920187
15360,2015,24,459.0,1001,Groundnut,4620.033096926714,4539.30023640662,4690.082742316785
15361,2015,24,459.0,1003,Sesamum,7045.259259259259,6797.518518518518,7293.148148148148
15362,2015,24,459.0,1009,Soyabean,3354.044117647059,3337.330882352941,3370.794117647059
15363,2015,24,459.0,1101,Cotton,4334.953333333333,4291.293333333333,4377.493333333333
15364,2015,24,460.0,102,Jowar,2396.4883720930234,1972.2674418604652,2808.4302325581393
15365,2015,24,460.0,103,Bajra,1403.2054794520548,1268.9383561643835,1533.0821917808219
15366,2015,24,460.0,104,Maize,1401.7714285714285,1342.142857142857,1461.4285714285713
15367,2015,24,460.0,106,Wheat,1618.1404958677685,1330.599173553719,1897.8305785123966
15368,2015,24,460.0,203,"Urad,Blackgram",7114.238095238095,6885.714285714285,7319.047619047619
15369,2015,24,460.0,204,"Moong,Greengram",6772.35294117647,6347.058823529412,7182.941176470588
15370,2015,24,460.0,1001,Groundnut,3500.0,3083.3333333333335,3916.6666666666665
15371,2015,24,460.0,1003,Sesamum,6970.93125,6578.4875,7362.6
15372,2015,24,460.0,1101,Cotton,4065.9372693726937,3836.678966789668,4277.225092250923
15373,2015,24,461.0,101,Paddy,1389.758064516129,1332.983870967742,1430.0725806451612
15374,2015,24,461.0,102,Jowar,2243.576530612245,1972.6326530612246,2250.1530612244896
15375,2015,24,461.0,103,Bajra,1289.620786516854,1246.8567415730338,1299.9297752808989
15376,2015,24,461.0,104,Maize,1437.733695652174,1391.6929347826087,1462.2907608695652
15377,2015,24,461.0,106,Wheat,1998.4476190476191,1627.3904761904762,2011.1357142857144
15378,2015,24,461.0,202,"Arhar,Redgram",6324.460358056266,5984.736572890026,6594.846547314578
15379,2015,24,461.0,203,"Urad,Blackgram",10285.483870967742,9622.58064516129,10285.483870967742
15380,2015,24,461.0,204,"Moong,Greengram",9353.529411764706,8466.470588235294,9353.529411764706
15381,2015,24,461.0,701,Potato,871.8273542600897,629.3946188340807,1022.1412556053812
15382,2015,24,461.0,708,Onion,2223.9438202247193,1709.5505617977528,2567.696629213483
15383,2015,24,461.0,1001,Groundnut,5094.827586206897,4525.862068965517,5094.827586206897
15384,2015,24,461.0,1003,Sesamum,10099.187134502923,8970.760233918129,10101.233918128655
15385,2015,24,461.0,1101,Cotton,3897.167019027484,3800.019027484144,4054.811839323467
15386,2015,24,641.0,101,Paddy,1300.850355239787,1170.980461811723,1397.8126110124333
15387,2015,24,641.0,102,Jowar,1957.1001602564102,1525.3060897435898,2388.903846153846
15388,2015,24,641.0,103,Bajra,1175.0,1165.5,1175.0
15389,2015,24,641.0,104,Maize,1148.142857142857,1129.7857142857142,1166.2142857142858
15390,2015,24,641.0,106,Wheat,1481.5354107648725,1405.7620396600566,1564.5609065155807
15391,2015,24,641.0,202,"Arhar,Redgram",5842.604265402843,5583.078199052133,6101.0165876777255
15392,2015,24,641.0,203,"Urad,Blackgram",7346.032653061225,7006.938775510204,7672.134693877551
15393,2015,24,641.0,204,"Moong,Greengram",6552.351851851852,6077.740740740741,7026.62962962963
15394,2015,24,641.0,205,"Masur,Lentil",6452.466666666666,6432.0,6472.333333333333
15395,2015,24,641.0,1001,Groundnut,4856.097902097902,4613.9283216783215,5098.386363636364
15396,2015,24,641.0,1004,Rapeseed & Mustard,3370.0,3060.0,3680.0
15397,2015,24,641.0,1008,Safflower,3855.0,3855.0,3855.0
15398,2015,24,641.0,1009,Soyabean,3510.3423423423424,3443.288288288288,3577.7027027027025
15399,2015,24,641.0,1101,Cotton,3817.464285714286,3636.7053571428573,4016.089285714286
15400,2015,24,668.0,104,Maize,1592.0,1417.0,1757.0
15401,2015,24,668.0,202,"Arhar,Redgram",4605.625,4470.0,4801.25
15402,2015,24,668.0,701,Potato,723.0176991150443,666.8731563421829,779.3215339233038
15403,2015,24,668.0,708,Onion,1672.0408163265306,1484.6938775510205,1847.6530612244899
15404,2015,24,668.0,1001,Groundnut,5370.154929577465,4885.0,5684.211267605634
15405,2015,24,668.0,1003,Sesamum,6287.0,5950.0,6625.0
15406,2015,24,668.0,1101,Cotton,4093.623093681917,3965.1176470588234,4185.745098039216
15407,2015,24,669.0,101,Paddy,1428.695652173913,1292.391304347826,1448.4782608695652
15408,2015,24,669.0,103,Bajra,1234.2857142857142,1126.890756302521,1243.8655462184875
15409,2015,24,669.0,104,Maize,1407.5,1310.0,1417.5
15410,2015,24,669.0,106,Wheat,1432.6666666666667,1322.6666666666667,1467.0
15411,2015,24,669.0,202,"Arhar,Redgram",5224.074074074074,5001.851851851852,5330.555555555556
15412,2015,24,669.0,1004,Rapeseed & Mustard,3102.5,2908.75,3128.75
15413,2015,24,669.0,1101,Cotton,3879.1666666666665,3764.102564102564,3904.8076923076924
15414,2015,24,672.0,101,Paddy,1419.918918918919,1067.117117117117,1453.4234234234234
15415,2015,24,672.0,102,Jowar,2524.137931034483,2396.551724137931,2659.8275862068967
15416,2015,24,672.0,103,Bajra,1188.2755591054313,1126.2659744408945,1227.599840255591
15417,2015,24,672.0,104,Maize,1373.219512195122,1277.7047038327526,1432.7177700348432
15418,2015,24,672.0,106,Wheat,1548.7029239766082,1418.9327485380118,1669.9122807017543
15419,2015,24,672.0,107,Barley,1340.5454545454545,1268.1818181818182,1412.2727272727273
15420,2015,24,672.0,202,"Arhar,Redgram",6372.940625,6148.859375,6506.78125
15421,2015,24,672.0,203,"Urad,Blackgram",7876.0,7401.692708333333,8178.151041666667
15422,2015,24,672.0,204,"Moong,Greengram",6606.5,6361.2692307692305,6837.7692307692305
15423,2015,24,672.0,1001,Groundnut,4647.982532751092,4170.807860262009,4859.978165938865
15424,2015,24,672.0,1003,Sesamum,6529.854838709677,6116.935483870968,6729.032258064516
15425,2015,24,672.0,1004,Rapeseed & Mustard,3435.223021582734,3242.410071942446,3485.179856115108
15426,2015,24,672.0,1009,Soyabean,3327.7586206896553,3229.2241379310344,3408.4913793103447
15427,2015,24,672.0,1101,Cotton,4022.8457516339868,3855.418300653595,4100.084967320261
15428,2015,24,673.0,102,Jowar,2600.2731740614336,2238.8225255972698,2929.711409395973
15429,2015,24,673.0,103,Bajra,1375.8276450511946,1204.334470989761,1507.7333333333333
15430,2015,24,673.0,104,Maize,3318.3333333333335,3111.6666666666665,3548.5
15431,2015,24,673.0,106,Wheat,1670.3738255033556,1425.751677852349,1885.1812080536913
15432,2015,24,673.0,202,"Arhar,Redgram",5106.25,4713.75,5312.5
15433,2015,24,673.0,203,"Urad,Blackgram",9268.138059701492,8672.835820895523,9839.626865671642
15434,2015,24,673.0,204,"Moong,Greengram",6692.531545741325,6096.1041009463725,7266.661392405063
15435,2015,24,673.0,708,Onion,1586.0764705882352,989.8039215686274,2185.8823529411766
15436,2015,24,673.0,1001,Groundnut,4168.332075471698,3695.056603773585,4591.1509433962265
15437,2015,24,673.0,1003,Sesamum,7688.834728033473,6985.299860529986,8284.91643454039
15438,2015,24,673.0,1004,Rapeseed & Mustard,3039.1216216216217,2676.0135135135133,3295.133333333333
15439,2015,24,673.0,1101,Cotton,4219.525577557756,3920.0907590759075,4390.30198019802
15440,2015,24,674.0,102,Jowar,1768.3333333333333,1520.0,1986.6666666666667
15441,2015,24,674.0,103,Bajra,1160.0,1050.0,1229.1666666666667
15442,2015,24,674.0,106,Wheat,1421.4795918367347,1303.7755102040817,1511.4795918367347
15443,2015,24,674.0,202,"Arhar,Redgram",6104.166666666667,5125.0,6753.333333333333
15444,2015,24,674.0,203,"Urad,Blackgram",7715.697674418605,6908.2558139534885,8395.697674418605
15445,2015,24,674.0,204,"Moong,Greengram",6668.495934959349,5719.878048780488,7324.1056910569105
15446,2015,24,674.0,1001,Groundnut,3639.9422222222224,3340.79203539823,3874.410714285714
15447,2015,24,674.0,1003,Sesamum,7568.464285714285,6743.678571428572,8107.142857142857
15448,2015,24,674.0,1004,Rapeseed & Mustard,2998.076923076923,2881.0,3050.769230769231
15449,2015,24,674.0,1009,Soyabean,3253.695652173913,3068.2608695652175,3387.8260869565215
15450,2015,24,674.0,1101,Cotton,3788.5954545454547,3529.559090909091,4031.822727272727
15451,2015,24,675.0,102,Jowar,2284.090909090909,2045.4545454545455,2335.0
15452,2015,24,675.0,103,Bajra,1341.6666666666667,1208.3333333333333,1423.3333333333333
15453,2015,24,675.0,106,Wheat,1722.2222222222222,1502.7777777777778,1794.4444444444443
15454,2015,24,675.0,202,"Arhar,Redgram",4612.5,4287.5,4755.0
15455,2015,24,675.0,203,"Urad,Blackgram",7816.666666666667,7550.0,7883.333333333333
15456,2015,24,675.0,204,"Moong,Greengram",7720.833333333333,7383.452380952381,7811.071428571428
15457,2015,24,675.0,1001,Groundnut,3780.0,3385.0,3820.0
15458,2015,24,675.0,1003,Sesamum,8262.5,7897.5,8366.0
15459,2015,24,675.0,1004,Rapeseed & Mustard,3587.2340425531916,3447.872340425532,3644.68085106383
15460,2015,24,675.0,1101,Cotton,4203.390804597701,3740.1724137931033,4318.505747126437
15461,2015,24,676.0,102,Jowar,2294.503546099291,2000.8510638297873,2571.063829787234
15462,2015,24,676.0,103,Bajra,1228.5514018691588,1173.5981308411215,1282.3364485981308
15463,2015,24,676.0,104,Maize,1575.0,1575.0,1575.0
15464,2015,24,676.0,106,Wheat,1763.3,1502.52,2021.42
15465,2015,24,676.0,202,"Arhar,Redgram",5886.044776119403,5406.231343283582,6363.4701492537315
15466,2015,24,676.0,203,"Urad,Blackgram",8420.30612244898,7959.591836734694,8878.877551020409
15467,2015,24,676.0,204,"Moong,Greengram",6888.377192982456,6217.894736842105,7557.412280701755
15468,2015,24,676.0,1001,Groundnut,3050.0,3050.0,3050.0
15469,2015,24,676.0,1003,Sesamum,10556.2,8742.48,12372.54
15470,2015,24,676.0,1004,Rapeseed & Mustard,3561.9760479041915,3437.8443113772455,3683.8622754491016
15471,2015,24,676.0,1101,Cotton,4292.646739130435,4068.2065217391305,4514.239130434783
15472,2015,27,466.0,101,Paddy,3000.0,2000.0,4400.0
15473,2015,27,466.0,102,Jowar,1964.774798927614,1685.245308310992,2200.916890080429
15474,2015,27,466.0,103,Bajra,1454.2502078137989,1373.7431421446383,1520.166251039069
15475,2015,27,466.0,104,Maize,1433.293893129771,1415.783269961977,1447.0801526717557
15476,2015,27,466.0,106,Wheat,1678.9736842105262,1546.3070469798658,1781.9871220604703
15477,2015,27,466.0,202,"Arhar,Redgram",6278.846994535519,6056.70218579235,6433.068306010929
15478,2015,27,466.0,203,"Urad,Blackgram",8592.563829787234,8322.308510638299,8792.72340425532
15479,2015,27,466.0,204,"Moong,Greengram",7387.913621262458,7035.259136212625,7615.378737541529
15480,2015,27,466.0,701,Potato,935.7906458797328,799.8886414253898,1111.4699331848553
15481,2015,27,466.0,708,Onion,1826.2669942669943,598.7510237510237,2637.5831285831287
15482,2015,27,466.0,1001,Groundnut,4000.0,4000.0,4000.0
15483,2015,27,466.0,1003,Sesamum,12100.0,12100.0,12100.0
15484,2015,27,466.0,1004,Rapeseed & Mustard,3516.4117647058824,3516.4117647058824,3516.4117647058824
15485,2015,27,466.0,1009,Soyabean,3387.7875647668393,3238.562176165803,3460.568652849741
15486,2015,27,466.0,1101,Cotton,4215.0,4143.75,4283.75
15487,2015,27,467.0,102,Jowar,1656.25,1500.0,1809.375
15488,2015,27,467.0,103,Bajra,1613.235294117647,1554.1176470588234,1663.5294117647059
15489,2015,27,467.0,104,Maize,1443.5333333333333,1434.7333333333333,1451.3333333333333
15490,2015,27,467.0,106,Wheat,1526.2061855670104,1438.6056701030927,1639.9922680412371
15491,2015,27,467.0,202,"Arhar,Redgram",7288.362270450752,6725.078464106845,7753.617696160267
15492,2015,27,467.0,203,"Urad,Blackgram",7939.25641025641,7372.776556776556,8398.461538461539
15493,2015,27,467.0,204,"Moong,Greengram",7388.612813370473,6964.941504178273,7740.445682451254
15494,2015,27,467.0,1003,Sesamum,6625.764705882353,6197.058823529412,6907.35294117647
15495,2015,27,467.0,1004,Rapeseed & Mustard,3111.0,3111.0,3111.0
15496,2015,27,467.0,1009,Soyabean,3325.3192686357243,3166.5766526019693,3462.6990154711675
15497,2015,27,467.0,1101,Cotton,4289.731182795699,4215.752688172043,4358.440860215053
15498,2015,27,468.0,101,Paddy,1924.6666666666667,1881.2833333333333,1960.7
15499,2015,27,468.0,102,Jowar,1832.578947368421,1705.2105263157894,1966.982456140351
15500,2015,27,468.0,103,Bajra,1599.5681818181818,1502.3484848484848,1732.8030303030303
15501,2015,27,468.0,104,Maize,1395.5285714285715,1366.0857142857142,1427.1571428571428
15502,2015,27,468.0,106,Wheat,1604.3738656987296,1524.6842105263158,1706.5208711433756
15503,2015,27,468.0,202,"Arhar,Redgram",7365.137515078408,6772.534378769602,7815.909529553679
15504,2015,27,468.0,203,"Urad,Blackgram",7692.883280757098,6950.173501577287,8427.104100946372
15505,2015,27,468.0,204,"Moong,Greengram",7300.42774566474,6697.546242774566,7746.598265895954
15506,2015,27,468.0,205,"Masur,Lentil",5397.444444444444,5322.222222222223,5533.333333333333
15507,2015,27,468.0,701,Potato,901.5,688.2352941176471,1000.7352941176471
15508,2015,27,468.0,708,Onion,1945.4470588235295,1607.0588235294117,2370.5882352941176
15509,2015,27,468.0,1001,Groundnut,5200.0,5000.0,5400.0
15510,2015,27,468.0,1003,Sesamum,8408.763513513513,7856.0878378378375,9304.912162162162
15511,2015,27,468.0,1004,Rapeseed & Mustard,3209.0833333333335,3192.4166666666665,3229.9166666666665
15512,2015,27,468.0,1009,Soyabean,3358.9140401146133,3185.652340019102,3513.170964660936
15513,2015,27,468.0,1101,Cotton,4367.013888888889,4305.618055555556,4440.597222222223
15514,2015,27,469.0,102,Jowar,1736.3369565217392,1659.6811594202898,1857.9021739130435
15515,2015,27,469.0,103,Bajra,1454.2956521739131,1363.0660869565218,1550.9165217391305
15516,2015,27,469.0,104,Maize,1457.2384937238494,1418.0125523012553,1492.6066945606694
15517,2015,27,469.0,106,Wheat,1624.775956284153,1507.4491803278688,1791.5508196721312
15518,2015,27,469.0,202,"Arhar,Redgram",6482.307692307692,6155.102564102564,6654.347985347986
15519,2015,27,469.0,203,"Urad,Blackgram",8915.625,8434.375,9290.625
15520,2015,27,469.0,204,"Moong,Greengram",7758.964539007092,7505.929078014185,7925.248226950354
15521,2015,27,469.0,205,"Masur,Lentil",3300.0,3300.0,3300.0
15522,2015,27,469.0,701,Potato,755.6275303643724,648.582995951417,860.0
15523,2015,27,469.0,708,Onion,1601.2224448897796,764.1783567134269,2316.306613226453
15524,2015,27,469.0,1003,Sesamum,9351.0,9351.0,9351.0
